category,title,summary,contents
인물,조존성,"조선 후기에, 호조참판, 부총관, 지의금부사 등을 역임한 문신.","본관은 양주. 자는 수초, 호는 용호 또는 정곡. 증조는 성종의 부마인 조무강이고, 할아버지는 판서에 추증된 조연손이며, 아버지는 좌찬성에 추증된 조남이다. 어머니는 이몽규의 딸이다. 성혼 · 박지화의 문인이다. 20세에 사마시에 합격하여 더욱 많은 친구들을 사귀게 되었으며, 특히 이항복 · 신경진 등과 가장 친하였다. 1590년( 선조 23) 증광문과에 병과로 급제하여, 사관에 들어가서 검열이 되었다. 이듬해 대교에 승진되었으나 모함을 입어 파면되었다. 1592년 임진왜란이 일어나자 고향에 있다가 이듬해 의주의 행재소에 가서 다시 대교에 복직되고, 이어 전적에 승진되었다. 예조좌랑 · 정언을 역임할 때 남방의 왜구들을 회유하려 했으나 죄없는 백성들만 괴롭힌 격이 되어 그들에 대한 회유 정책을 철회하고 힘으로 물리칠 것을 강변, 이를 성사시켰다. 이듬해에는 사신으로 명나라에 가서 병부상서 석성에게 우리 나라에서 명군을 철수하려는 것을 중지시키고, 또 초황 수만 근을 가지고 와 그 공으로 직강에 승진되었다. 1597년 어사로 군량미를 운반했는데, 그 양이 무려 40여 만 섬을 넘어 군량이 떨어지지 아니했다 한다. 1601년 강화부사가 되어 1년 만에 백성들을 안정시켰다. 그 뒤 호남어사 · 충주목사 · 단산군수를 역임했는데 가는 곳마다 선치하여 백성들의 환심을 샀다. 1613년( 광해군 5) 광해군의 생모추존에 반대하여 파직당하고, 1623년 인조반정 뒤에 형조 · 호조의 참판, 부총관을 역임하였다. 이듬해 이괄의 난이 일어나자, 검찰사로 왕을 공주로 호종하였다. 난이 평정된 뒤 지의금부사가 되어 기로소에 들어갔다. 뒤에 강원도관찰사를 거쳐, 1627년( 인조 5) 정묘호란 때 왕이 강화도로 가면서 분조의 호조판서에 임명하여 세자를 따라 전주에 갔으나 돌아와 병사하였다. 시조 4수가 에 전한다. 시호는 소민이다."
인물,조존세,"조선 후기에, 한성부우윤, 동지의금부사, 공조참판 등을 역임한 문신.","본관은 양주. 자는 선계, 호는 청호. 참봉 방좌의 증손으로, 할아버지는 좌참찬 사수이고, 아버지는 지이며, 어머니는 남치근의 딸이다. 1582년(선조 15) 생원시에 합격하고, 1590년 증광별시에 병과로 급제하였다. 1592년 예문관봉교 겸 춘추관기사관이 되어 찬수에 참여하였다. 그 해 임진왜란이 일어나 선조가 평양으로 몽진하자 왕을 호종하였으나, 왕이 평양을 떠나 의주로 간다는 말을 전해듣고 동료 네 사람과 밀의하여 사초를 불태우고 그 곳에서 탈출하였다. 환도 후 그 죄과로 인하여 예문관검열직에서 파직당하였다. 그 뒤 1599년 예문관대교에 복직되었고, 1604년 선천군수로 재직시에 평안감사로부터 포상대상자로 상신되었다. 2년 후 성균관사예를 거쳐, 1609년(광해군 1)이이첨의 그늘에서 한성부우윤·동지의금부사·오위도총부부총관·장례원행판결사를 지냈으며, 1618년에는 공조참판이 되었다."
제도,조졸,고려 · 조선시대 조선에 승선하여 조운활동에 종사하던 선원.,"조군이라고도 하였다. 조졸에는 사공과 격군의 구분이 있는데, 사공은 선장에 해당하고 격군은 선원에 해당하였으며, 수운에 속한 조졸은 특히 수부라고 하였다. 이들의 본래 신분은 양인이었으나, 의무적으로 천역에 종사하는 신량역천의 계층으로서, 항상 ‘○○창 조졸’이라고 쓰여진 호패를 지니고 다녔다. 세습직으로서 다른 직역에 동원되지 않았다. 그 수는 시대에 따라 변동이 있었으나에 의하면 각 조창에 소속된 조졸 총수는 5,960인이며, 해운에는 각 조선에 사공 1인, 격군 15인, 수운에는 사공 1인, 격군 3인이 배속되었다. 그러나 초기에는 각 조선에 30인이 배속되어 1년씩 교대근무하였는데, 비번인 조졸은 신포를 납부하여 사공·격군의 급료 및 조운시 필요한 비용을 충당하였다. 조선 초기에는 선군이 해상방어의 임무와 함께 조운작업을 맡고 있었는데, 이와 같은 겸무는 해방을 소홀하게 하여 성종 때 조운을 전담하는 조졸을 확보하기에 이르렀다. 이들이 맡은 역은 세곡의 조운뿐만 아니라 파선의 개조, 번염의 제조, 선척의 간수 등이다. 조운 도중 침몰·익사의 위험이 항상 따르고, 게다가 오랫 동안 해상에서 근무해야 하기 때문에 모두가 고역으로 여겨 역을 피하고자 하였으며, 이러한 현상은 16세기 이래로 더욱 두드러졌다."
인물,조종경,"조선 전기에, 장령, 사간, 사섬시정 등을 역임한 문신.","본관은 풍양. 자는 효백,주1 호는 독암. 조온지의 증손으로, 할아버지는 조익정이고, 아버지는 조팽이며, 어머니는 이사손의 딸이다. 1516년(중종 11) 사마시를 거쳐, 1520년 별시문과에 을과로 급제주2하여 주서 · 부수찬 · 정언 · 수찬 등을 차례로 지냈다. 1524년 이조정랑에 천거되었으나 당대의 권신 김안로의 반대로 좌절되었다가, 1526년 지평을 거쳐 비로소 취임하게 되었다. 그 뒤 장령 · 사간 · 전한 등의 관직을 역임하고, 1531년 사섬시정으로 재직하던 중 심정의 당여라는 김안로의 탄핵으로 파직되어 과천에 물러나 있게 되었다. 1537년 김안로가 사사되자 신원되고, 죽은 뒤 과천의 호계서원에 제향되었으며, 저서로는 주3가 있다."
인물,조종도,"조선 중기에, 장례원사평, 양지현감, 함양군수 등을 역임한 문신.","본관은 함안. 자는 백유, 호는 대소헌. 아버지는 참봉 조언이며, 어머니는 부사 강희신의 딸이다. 어려서 정두의 문하에서 수학하였으며, 남명 조식의 문하생이기도 하다. 1558년(명종 13) 생원시에 합격한 뒤 천거로 안기도찰방이 되었다. 이 때 이황의 문하생들인 유성룡·김성일 등과 교유하였다. 그 뒤 사도시직장·상서원직장·통례원인의·장례원사평 등을 역임하였다. 1583년(선조 16) 양지현감으로 나가 선정을 베풀어 표리가 하사되었으며, 1587년 금구현령을 역임하였다. 1589년 정여립의 모반사건에 연루되어 투옥되었다가 무고함이 밝혀져 석방되었다. 1592년 임진왜란이 일어나자 영남으로 돌아와 초유사 김성일과 함께 창의하여 의병모집에 진력하였고, 그 해 가을 단성현감을 지냈다. 1596년에는 함양군수가 되었는데, 다음해 정유재란이 일어나자 명을 받고 안음현감 곽준과 함께 의병을 규합, 황석산성을 수축하고 가족까지 이끌고 들어가 성을 지키면서 가토오가 인솔한 적군과 싸우다가 전사하였다. 경사에 밝았으며, 기개가 높고 해학을 즐겼다. 이조판서에 추증되고, 함안의 덕암서원, 안의의 황암서원에 제향되었다. 저서로는 이 있다. 시호는 충의이다."
인물,조종운,"조선 후기에, 찬선 등을 역임한 문신.","본관은 풍양. 자는 백농, 호는 송창. 조부는 평택현감 조수륜이고, 아버지는 조척이다. 사헌부장령 조속의 조카이다. 관직은 안음현감을 거쳐 세자시강원 찬선을 역임하였다. 후일 아들이 동지중추부사에 올라 참판으로 추증되었다. 글씨를 잘 썼으며, 보학에 밝아 를 저술하였다."
인물,조종생,"조선 전기 태종~세종 대 지신사, 강원도 도관찰사, 병조참판, 평안도 감사, 한성부윤 등을 지낸 문신.","조종생은 1375년(우왕 1)에 태어났으며, 본관은 양주이다. 증조할아버지는 조잠, 할아버지는 보승 별장을 지낸 조인필이다. 아버지는 서운관 정을 지냈던 무관 조의이다. 어머니는 신씨이다. 부인 청주한씨는 한맹복의 딸이다. 태종과 세종 대 많은 활동을 한 조계생과 조말생의 동생이다. 1401년(태종 1) 생원시에서 장원으로 급제하였다. 같은 해 증광시 문과에 급제하여 관직 생활을 시작하였다. 1407년 정랑으로 지내다가 병조정랑 박희종과 다투어서 파직되었다. 이후 경승부 소윤을 맡았다가 세자전에 몰래 출입하는 사람을 통제하지 못해 다시 파직되었다. 복직 시기는 기록이 없지만 1415년에 사헌부 장령으로 민무휼 · 민무회 형제 등의 죄를 청하는 기록이 확인된다. 따라서 이 시기에는 사헌부 장령으로 임명되어 활동하고 있었음을 알 수 있다. 이후 좌부대언과 좌대언 · 우대언을 거쳐 1426년(세종 8) 지신사로 임명되었다. 하지만 뇌물 문제로 연루되었던 관리 중에서 홀로 파직되었다. 다음 해 강원도 도관찰사에 제수되었다. 1429년 진헌사주1로 임명되어 한확과 함께 명나라에 다녀왔다. 계속해서 병조참판, 평안도 감사에 임명되었으나 거짓 보고로 파직되었다. 이 문제로 직첩과 과전이 환수되었지만, 세종은 처벌 후 4개월도 안 되어 모두 돌려주었다. 다시 충청도 감사와 호조참판, 한성부윤, 전라도관찰사, 전주부윤 등을 역임하였다. 조종생이 관직 생활 동안 많은 문제를 일으켰음에도 계속 주요 관직에 임명된 것은 세종의 신뢰가 깊었기 때문으로 보인다. 아울러 조말생의 동생이라는 점도 중요한 이유였을 것이다. 1436년 62세에 사망하였다."
인물,조종영,"조선 후기에, 호조참판, 예조판서, 우참찬 등을 역임한 문신.","본관은 풍양. 자는 원경. 조상형의 증손으로, 할아버지는 조정이고, 아버지는 경상도관찰사 조진택이며, 어머니는 김상행의 딸이다. 1792년(정조 16) 사마시에 합격하고, 1799년 정시문과에 병과로 급제, 부교리·우승지를 역임하였다. 그 뒤 1810년(순조 10) 안주목사가 되고, 이듬해 홍경래의 난이 일어나자 민병을 규합, 난의 평정에 진력하였다. 1813년 황해도관찰사, 이어 한성부의 좌윤·우윤을 거쳐 공조·형조·호조의 참판을 차례로 역임하였다. 이어 경기도관찰사를 지냈으며, 예조·이조의 판서를 지냈다. 1829년 우참찬에 임명되었으나 곧 죽었다. 벼슬길에 오른 초기부터 경제문제에 관심을 두었으며, 국가의 전장제도와 백성들의 이해문제 해결에 진력하였다. 성력·복서·용병의 요체에도 밝았다. 시호는 충간이다."
인물,조종현,"조선 후기에, 공조판서, 한성부판윤, 판중추부사 등을 역임한 문신.","본관은 양주. 자는 원옥, 호는 천은. 조봉빈의 증손으로, 할아버지는 조영국이고, 아버지는 이조판서 조운규이며, 어머니는 박사휴의 딸이다. 1756년(영조 32) 사마시에 합격하고, 1768년 식년문과에 병과로 급제하여 정언·교리·사간·승지 등을 거쳐, 1772년 이후 대사간·대사성·대사헌을 지냈다. 1777년(정조 1) 당쟁에 연루, 시파의 탄핵에 의하여 김수현·최재흥 등과 함께 관직을 삭탈당하였다. 1789년 다시 등용되어 동지사의 부사로 정사 이성원과 함께 청나라에 다녀온 뒤 대사헌, 함경도관찰사, 병조·형조·공조의 판서 등을 역임하였다. 1797년 예조판서 재직시 영릉의 보수문제와 관련하여 파직당하였으나 바로 복직되어 한성부판윤에 올랐다. 이 때 장적편찬자료인 호적단자의 소실사건이 발생하여, 이에 대한 책임으로 전 한성판윤 김문순과 함께 포천에 유배되었다. 그 뒤 곧 풀려나와 개성부유수·전라도관찰사·판중추부사 등을 거쳐 1800년(순조 즉위년) 기로소에 들어갔다. 문장에 뛰어났고 시에도 능하였으며, 육서에 정교하고 특히 해서를 잘 썼다. 당시 사대부들의 금석문에는 그의 글씨가 많다. 저서에는  1책이 있고, 자신이 편집하여 엮은 시집  1책, 그리고 그의 편저로 알려져 있는 시집  등이 있다. 시호는 효헌이다."
인물,조준,"조선 전기에, 판문하부사, 좌정승, 영의정부사 등을 역임한 문신.","본관은 평양. 자는 명중, 호는 우재 또는 송당. 문하시중 조인규의 증손으로, 아버지는 판도판서 조덕유이다. 아들 조대림이 태종의 둘째딸 경정공주와 혼인, 태종과는 사돈이 된다. 원래 평양 조씨는 이름없는 집안이었으나, 조인규의 대에 이르러 몽골어를 잘하여 역관으로서 출세, 충선왕의 국구가 되면서 귀족으로 발돋움하였다. 그는 6형제 중의 5남으로 태어났는데, 형제가 아무도 과거에 급제하지 못하여 어머니가 항상 개탄했으므로 어려서부터 힘써 공부하였다. 1371년(공민왕 20) 책을 끼고 수덕궁 앞을 지나가자, 왕이 보고 기특히 여겨 마배행수에 보하였다. 1374년(우왕 즉위년) 함과에 급제하고, 1376년 좌우위호군으로서 통례문부사를 겸하고, 강릉도안렴사로 뽑혔는데, 정치를 잘하여 이민의 사랑과 존경을 받았다. 이어 전법판서를 거쳐, 1382년 병마도통사 최영의 천거로 경상도에 내려가 왜구 토벌에 소극적이던 도순문사를 징벌하고 병마사를 참하여 기강을 바로잡았다. 1383년 밀직제학을 지낸 뒤 상의회의도감사가 되었다. 도검찰사가 된 뒤에는 강원도에 쳐들어온 왜구를 토평하여 선위좌명공신에 올랐다. 그러나 권간주1의 발호에 실망하여 우왕 말년까지 4년 동안 은둔생활을 하면서 경사를 공부하고, 윤소종 · 허금 · 조인옥 · 유원정 · 정지 · 백군녕 등과 교우를 맺으면서 우왕을 폐하고 왕씨 왕족 중 유망한 인물을 왕으로 옹립하려 하였다. 이성계와 인연을 맺은 것은 이 무렵이다. 이성계는 1388년 위화도에서 회군한 뒤 중망이 있는 조준을 불러 일을 논의하고는 지밀직사사 겸 대사헌에 발탁, 크고 작은 일을 일일이 자문하였다. 이에 그는 크게 감격하여, 아는 것을 모두 이성계에게 이야기하는 등 개혁의 방향을 제시하였다. 그 해 이성계 · 정도전 등과 전제 개혁을 협의, 그 구체적인 방안을 제시하여 찬의를 얻고, 같은 해 7월 처음으로 전제 개혁의 필요성을 상소하였다. 또 다음해 8월과 12월에 잇달아 전제개혁소를 올려 이색 · 이림 · 우현보 · 변안열 · 권근 · 유백유 등 전제 개혁 반대파와 대립하였다. 그는 관제 · 신분 · 국방 등 국정 전반에 걸친 개혁을 주장하고, 지문하부사 겸 대사헌으로 추충여절좌명공신이 되었다. 이어 조민수 · 이인임 등 권신을 탄핵하고 창왕을 폐위, 공양왕을 옹립하는 데 참여하여 이성계 · 정도전 등과 더불어 중흥공신에 서훈되었다. 1389년(공양왕 1) 전제개혁을 단행하고, 평리 겸 판상서시사에 올라 전선을 주관했고, 다음해에는 찬성사로 승진하여 1391년 성절사로 명나라에 다녀왔다. 1392년 정몽주 일파의 탄핵을 받아 정도전 등과 함께 체포되었다 정몽주가 죽자 풀려나와 찬성사 · 판삼사사가 되었다. 이 해 7월에 이성계를 추대하여 개국공신 1등으로 평양백에 봉해지고 문하우시중의 자리에 올랐다. 조선 개국 후 정치적 실권이 점차 정도전에게 집중되자, 그와 정치적 의견을 달리하게 되었다. 세자책봉에 대해 정도전은 이방석주2을 지지했으나, 조준은 이를 반대하여 개국에 공이 많은 이방원을 지지하였다. 그리고 문하좌시중 · 오도도통사가 되면서 판삼군부사로서 병권을 장악하고, 요동공벌을 계획하던 정도전과 대립하여 공요운동을 반대하였다. 조준의 정치적 입장은 자연히 이방원과 가까워져서 그와 친교가 두터웠고, 평소 방원에게 를 주고 읽기를 권장하였다. 1398년(태조 7) 제1차 왕자의 난 때 백관을 이끌고 적장을 후사로 정할 것을 건의한 후, 정종이 왕위에 오르는 것을 도와 정사공신 1등에 책록되었다. 1400년(정종 2) 판문하부사로 있으면서 민무구 · 민무질에게 무고되어 한때 투옥되기도 했으나, 이방원에 의해 석방되어, 11월 이방원을 왕으로 옹립하고 좌정승 · 영의정부사에 승진, 평양부원군에 진봉되었다. 조준은 사학을 잘하고 경학과 시문에도 능했으며, 문집으로 을 남겼다. 한편, 검상조례사에게 국조의 헌장조례를 모아 을 간행하게 했으니, 이는 뒤에  ·  등으로 보완되어  편찬의 토대가 되었다. 전제개혁안은 부국강병과 민생안정에 목표를 둔 것이었다. 즉, 제1차 상소에서는 녹과전 · 구분전 · 군전 · 투화전 · 외역전 · 위전 · 백정대전 · 사사전 · 역전 · 외록전 · 공해전 등의 설치를 통해 관리와 군인 그리고 국역담당자의 생계를 안정시키는 데 주안점을 두었다. 제2 · 3차의 전제개혁상소에서는 세신거실이 경기 이외의 외방에까지 사전을 두려는 움직임을 저지하고, 기내사전의 원칙을 고수, 전제개혁의 지역적 안배를 설정하였다. 1391년 5월에 정해진 과전법은 그의 개혁안이 토대가 된 것이나, 구분전 · 투화전 · 백정대전에 대한 분급규정이 빠져 있고, 그 대신 중흥공신전의 세습에 대한 규정이 첨가되었다. 그가 여말에 올린 국정개혁안은 에 바탕을 둔 것으로 광범위한 사회개혁안을 포괄하고 있다. 즉, 총재의 권한을 강화하고, 대간과 수령의 권한을 강화하며, 양천신분제를 확립하여 국역체제를 강화하고, 경연과 서연제도를 실시하며, 학교(향교)제도를 강화하여 사장을 폐하고 사서오경을 배우도록 할 것, 를 시행할 것, 의창과 상평창 · 사창의 법을 시행할 것, 향리의 출사를 억제할 것, 환자의 정치 참여를 막을 것, 과거시험에 복시제를 시행할 것 등을 제시하였다. 관제 및 사회개혁안은 정도전의 그것과 상통하는 점이 많으며, 정도전의  및 의 편찬에 영향을 준 것으로 보인다. 시호는 문충이며, 태조의 묘정에 배향되었다."
